S No,State_Code,State,District_Key,Cowin Key,District,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,20/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,21/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,22/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,23/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,24/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,25/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,26/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,27/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,28/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,29/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,30/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,31/08/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,01/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,02/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,03/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,04/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,05/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,06/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,07/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,08/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022,09/09/2022
650,UP,Uttar Pradesh,UP_Balrampur,Balarampur,Balrampur,4103782,85919,100,1939779,1903034,260969,1975193,1867017,601,852909,3063452,4131199,237487,186,1939892,1903301,288006,1975413,1867177,601,855243,3088529,4136255,165801,133,1939933,1903350,292972,1975473,1867207,601,856244,3092245,4141294,154853,128,1939970,1903416,297908,1975531,1867252,601,857528,3095381,4145427,98687,83,1939994,1903444,301989,1975563,1867272,601,858789,3097734,4153113,158783,161,1940027,1903591,309495,1975666,1867349,601,860139,3103907,4156702,96631,102,1940043,1903715,312944,1975742,1867413,601,861986,3105649,4157992,108980,101,1940086,1903735,314171,1975778,1867440,601,862311,3106594,4181254,222593,188,1940206,1904083,336965,1976018,1867668,601,864819,3127332,4185228,103789,97,1940241,1904135,340852,1976073,1867700,601,865318,3130801,4187527,26445,53,1940247,1904162,343118,1976098,1867708,601,866073,3132345,4188447,55381,72,1940263,1904183,344001,1976124,1867718,602,866247,3133089,4189558,58329,52,1940269,1904207,345082,1976139,1867733,602,866386,3133957,4196908,195763,157,1940278,1904545,352085,1976303,1867916,602,868339,3138889,4200939,143849,118,1940303,1904616,356020,1976350,1867965,602,868937,3142282,4222633,213093,199,1940393,1904829,377411,1976530,1868088,602,870795,3162041,4227249,35809,58,1940435,1904915,381899,1976594,1868152,602,870987,3166414,4229920,33100,70,1940436,1904929,384555,1976608,1868153,602,872012,3167961,4232187,24873,57,1940457,1904951,386779,1976633,1868171,602,872224,3169932,4246410,159298,181,1940503,1905118,400789,1976753,1868264,602,872233,3184143,4251972,40798,79,1940531,1905158,406283,1976791,1868294,602,872245,3189692
651,UP,Uttar Pradesh,UP_Ballia,Ballia,Ballia,5997980,210274,239,2847977,2873591,276412,2790134,2927711,3717,1023115,4680722,6025875,219341,255,2848243,2873871,303761,2790372,2928018,3718,1025503,4706046,6032438,132434,142,2848356,2873954,310128,2790480,2928106,3718,1026395,4711515,6040923,136669,146,2848462,2874862,317599,2791026,2928574,3718,1026693,4719682,6046179,149276,175,2848543,2875790,321846,2791560,2929049,3718,1026965,4724352,6050884,139976,139,2848607,2876821,325456,2792153,2929549,3720,1027569,4728309,6061078,140183,185,2848742,2877838,334498,2792773,2930080,3721,1027879,4738158,6071475,152484,208,2848883,2878861,343731,2793366,2930651,3721,1028138,4748287,6086173,166196,236,2849001,2879110,358062,2793540,2930843,3722,1028721,4762382,6091406,140776,131,2849079,2879291,363036,2793673,2930969,3722,1029294,4766999,6095960,113602,93,2849112,2880194,366654,2794167,2931411,3722,1029452,4771382,6102540,161466,188,2849215,2880945,372380,2794601,2931831,3722,1030398,4777012,6108063,149692,155,2849292,2882115,376656,2795286,2932394,3722,1031467,4781465,6115848,196482,226,2849380,2882932,383536,2795780,2932805,3722,1032368,4788340,6120731,196877,190,2849458,2883367,387906,2796068,2933030,3722,1033744,4791750,6137790,237372,286,2849567,2883178,405045,2795990,2933027,3723,1033390,4809260,6145657,124555,129,2849679,2883854,412124,2796423,2933382,3723,1034838,4815582,6148949,123376,128,2849718,2884727,414504,2796919,2933798,3723,1035208,4818498,6157201,174787,236,2849792,2885480,421929,2797368,2934174,3725,1035262,4826681,6165680,190759,229,2849871,2886351,429458,2797900,2934592,3725,1035353,4835066,6171514,172061,178,2849899,2887368,434247,2798432,2935105,3725,1035389,4840864
652,UP,Uttar Pradesh,UP_Banda,Banda,Banda,3224377,349158,54,1538619,1526115,159643,1626711,1437198,825,750928,2325315,3251797,357397,56,1538711,1526618,186468,1627060,1437444,825,751365,2352297,3255122,328953,50,1538741,1526897,189484,1627204,1437609,825,751384,2355375,3258003,326180,49,1538784,1527249,191970,1627384,1437824,825,751661,2357717,3259466,313851,48,1538808,1527276,193382,1627422,1437837,825,751680,2359155,3263687,319464,57,1538946,1527374,197367,1627538,1437957,825,752680,2362202,3266029,323549,49,1539107,1527584,199338,1627742,1438124,825,753158,2363919,3270732,324584,49,1539377,1530914,200441,1629673,1439791,827,753628,2367377,3298859,447938,70,1539456,1531963,227440,1630279,1440312,828,755958,2393024,3301470,338806,48,1539510,1531977,229983,1630317,1440342,828,756303,2395248,3303608,324877,49,1539530,1532206,231872,1630472,1440436,828,756325,2397358,3305346,320128,50,1539546,1532813,232987,1630671,1440860,828,756452,2398391,3306389,137296,31,1539851,1532922,233616,1630867,1441077,829,756467,2399059,3320640,293199,63,1539894,1533488,247258,1631129,1441424,829,758375,2410998,3322509,269342,54,1539903,1533546,249060,1631163,1441457,829,758512,2412719,3343017,400027,65,1539925,1534871,268221,1631652,1442315,829,759438,2431138,3344596,350563,39,1539940,1535182,269474,1631836,1442457,829,759724,2432424,3348564,343791,43,1539951,1535929,272684,1632307,1442744,829,760573,2435299,3351749,362123,44,1540008,1535983,275758,1632368,1442794,829,760584,2438434,3355379,345147,42,1540127,1536006,279246,1632430,1442874,829,761288,2441257,3357365,368670,42,1540152,1536120,281093,1632505,1442938,829,761889,2442642
653,UP,Uttar Pradesh,UP_Barabanki,Barabanki,Barabanki,5528029,98795,195,2668798,2601591,257640,2675796,2591629,2961,829191,4413732,5563897,127259,210,2669270,2603322,291305,2676832,2592793,2964,830139,4448544,5570267,86953,190,2669432,2603867,296968,2677180,2593151,2965,830995,4453492,5585895,100317,199,2669669,2604799,311427,2677760,2593739,2966,833680,4464051,5589533,51846,130,2669720,2604911,314902,2677844,2593818,2966,834980,4466314,5605659,97365,202,2669940,2605891,329828,2678417,2594444,2967,836638,4480670,5611350,90174,147,2670025,2606361,334964,2678703,2594713,2967,837743,4484882,5638830,139550,193,2670303,2607331,361196,2679289,2595375,2967,838659,4511404,5664874,144343,172,2670621,2608881,385372,2680150,2596381,2968,839494,4536612,5670832,81357,132,2670695,2609174,390963,2680325,2596571,2970,840277,4541782,5681139,101700,148,2670789,2609712,400638,2680647,2596881,2970,840934,4551429,5692670,105877,165,2670978,2610026,411666,2680887,2597144,2970,842195,4561699,5697200,80221,106,2671044,2610125,416031,2680974,2597222,2970,844132,4564292,5713263,124360,164,2671326,2610574,431363,2681322,2597604,2971,844836,4578629,5716726,90346,131,2671383,2610739,434604,2681423,2597725,2971,844938,4581468,5743502,140694,165,2671668,2611649,460185,2681968,2598374,2972,846622,4607065,5755104,101429,130,2671900,2612179,471025,2682335,2598769,2972,847985,4616674,5759034,88870,120,2671952,2612383,474699,2682467,2598893,2972,849222,4619151,5773450,117246,166,2672153,2612909,488388,2682835,2599252,2972,849577,4633209,5787843,105704,149,2672404,2613436,502003,2683207,2599658,2972,850032,4646984,5795799,86659,133,2672490,2613703,509606,2683385,2599833,2972,850425,4654270
654,UP,Uttar Pradesh,UP_Bareilly,Bareilly,Bareilly,8040622,462235,325,3864648,3766591,409383,4033356,3595545,2335,1444453,6232644,8092815,506008,371,3865475,3769884,457456,4035389,3597629,2338,1447417,6280766,8102712,431788,186,3865865,3771122,465725,4036298,3598348,2338,1447904,6289202,8112742,479331,191,3866301,3772239,474202,4037068,3599131,2338,1449768,6296852,8119016,417255,185,3866452,3772912,479652,4037502,3599520,2339,1450257,6302530,8140957,526881,304,3866901,3775086,498970,4038931,3600713,2340,1452408,6322137,8148855,434179,216,3867178,3776111,505566,4039605,3601341,2340,1454005,6328342,8163264,501699,308,3867474,3776574,519216,4039996,3601708,2341,1454956,6341732,8210938,672379,385,3868094,3779166,563678,4041617,3603298,2342,1456388,6387766,8220575,429659,171,3868433,3779574,572568,4042045,3603616,2343,1457396,6396310,8231556,476518,212,3868928,3779900,582728,4042474,3604007,2344,1458828,6405752,8237590,453190,181,3869044,3780298,588248,4042743,3604252,2344,1460072,6410449,8241240,440498,143,3869144,3780465,591631,4042871,3604391,2344,1461098,6413000,8263528,630859,293,3869520,3782651,611357,4044157,3605667,2344,1465246,6430345,8271318,542247,201,3869759,3783277,618282,4044581,3606108,2344,1466549,6436253,8312630,660972,380,3870270,3784748,657612,4045594,3607079,2344,1467165,6476944,8329881,566974,199,3870797,3785903,673181,4046438,3607917,2344,1468801,6491922,8339245,523273,181,3870863,3786355,682027,4046721,3608152,2344,1470017,6500014,8364409,601130,314,3871152,3786909,706348,4047148,3608568,2344,1470822,6524341,8389496,594115,285,3871530,3787820,730146,4047792,3609213,2344,1471867,6548330,8408213,573520,247,3871694,3788488,748031,4048240,3609596,2345,1473240,6565494
655,UP,Uttar Pradesh,UP_Basti,Basti,Basti,4427429,188470,214,2200954,2013818,212657,2079469,2134282,1018,815355,3418243,4458363,288249,305,2201260,2015704,241399,2080492,2135450,1019,817281,3446938,4459573,155531,153,2201282,2015728,242563,2080518,2135470,1019,817330,3448093,4461279,93739,108,2201327,2015823,244129,2080594,2135534,1019,817532,3449578,4471712,240983,225,2201431,2017113,253168,2081350,2136172,1019,818008,3459303,4478397,128223,156,2201513,2018053,258831,2081909,2136635,1019,818290,3465696,4486904,143701,185,2201567,2018918,266419,2082392,2137070,1020,818463,3473805,4495244,163923,237,2201693,2019896,273655,2082949,2137617,1020,818793,3481374,4525498,296019,307,2201883,2023718,299897,2084881,2139695,1022,823559,3506664,4533354,141250,175,2201986,2024388,306980,2085295,2140054,1022,824397,3513676,4537959,120929,161,2202025,2024809,311125,2085507,2140302,1022,824959,3517674,4548011,192377,254,2202112,2025486,320413,2085876,2140697,1022,825708,3526944,4558640,176110,179,2202213,2026370,330057,2086375,2141183,1022,826826,3536434,4570666,218211,208,2202304,2027448,340914,2086971,2141756,1022,828261,3547017,4584747,213371,250,2202383,2028482,353882,2087507,2142332,1023,829356,3559985,4605807,311945,356,2202472,2029717,373618,2088202,2142962,1022,831130,3579199,4628096,195288,246,2202634,2031718,393744,2089273,2144051,1025,832738,3599848,4642197,233648,261,2202877,2033359,405961,2090150,2145058,1025,833448,3612915,4654398,223622,264,2202975,2034378,417045,2090688,2145636,1026,834173,3624354,4666548,220159,253,2203136,2035180,428232,2091214,2146073,1026,834786,3635742,4677864,171534,244,2203273,2036062,438529,2091697,2146607,1028,835699,3646039
656,UP,Uttar Pradesh,UP_Bhadohi,Bhadohi,Bhadohi,2853387,111853,96,1377048,1313502,162837,1328714,1360362,1470,461078,2259589,2864921,147653,118,1377527,1313818,173576,1329121,1360750,1470,462052,2270081,2871888,127730,129,1378311,1314170,179407,1329724,1361283,1470,462946,2276046,2877585,115480,122,1378519,1314294,184772,1329903,1361436,1470,463293,2281373,2882100,92900,105,1378969,1314433,188698,1330259,1361669,1470,463926,2285239,2888697,119982,127,1379214,1314712,194771,1330507,1361943,1472,464537,2291220,2892794,111160,109,1379281,1314979,198534,1330674,1362110,1472,465401,2294445,2898351,124326,129,1379330,1315095,203926,1330755,1362194,1472,465602,2299799,2910022,134236,125,1379478,1315488,215056,1331023,1362467,1472,466093,2310843,2915242,118730,129,1379583,1315567,220092,1331099,1362574,1473,466140,2315934,2918455,95739,84,1379611,1315635,223209,1331155,1362614,1473,466195,2319072,2922648,111530,122,1379690,1315688,227270,1331228,1362672,1474,466219,2323060,2927276,109950,114,1379798,1315883,231595,1331371,1362831,1475,466240,2326416,2935083,107350,120,1379867,1315960,239256,1331442,1362906,1475,466413,2331531,2939486,110776,117,1379905,1315991,243590,1331465,1362952,1475,466486,2334301,2945860,123970,120,1380040,1316064,249756,1331571,1363054,1475,466929,2340518,2956260,120410,131,1380187,1316171,259902,1331670,1363209,1475,467436,2348665,2961709,110330,126,1380293,1316241,265175,1331755,1363299,1476,467728,2352882,2967169,117173,129,1380445,1316300,270424,1331855,1363411,1475,467884,2357658,2971309,114950,123,1380509,1316363,274437,1331916,1363477,1475,468169,2361321,2975182,111750,121,1380618,1316401,278163,1331981,1363559,1475,468256,2364768
657,UP,Uttar Pradesh,UP_Bijnor,Bijnour,Bijnor,6247502,160582,88,3099259,2877632,270611,3044046,2930676,2164,1451602,4494379,6278434,213203,119,3099433,2880281,298720,3045473,2932071,2165,1457221,4518806,6288625,149177,74,3099547,2881757,307321,3046196,2932937,2166,1460699,4525215,6295721,122548,65,3099607,2883486,312628,3047133,2933788,2167,1462167,4529784,6297561,101561,48,3099649,2884135,313777,3047489,2934123,2167,1462410,4530972,6310724,178367,89,3099710,2884896,326118,3047890,2934544,2167,1465579,4540963,6316029,130358,59,3099768,2885373,330888,3048211,2934758,2167,1467557,4544289,6333352,167840,92,3099876,2885900,347576,3048559,2935044,2168,1470022,4559142,6353466,169137,90,3099966,2886333,367167,3048860,2935266,2168,1471840,4577354,6358186,113696,53,3100039,2886735,371412,3049086,2935515,2168,1472369,4581328,6366286,121041,64,3100095,2889065,377126,3050168,2936818,2169,1472444,4587246,6367827,86388,49,3100121,2889410,378296,3050350,2937007,2169,1472452,4588413,6368746,96699,47,3100153,2889474,379119,3050405,2937048,2169,1472488,4589254,6384557,173410,100,3100281,2891719,392557,3051571,2938255,2169,1477701,4597869,6389828,116513,64,3100323,2892409,397096,3051925,2938631,2171,1480020,4600411,6411926,172654,112,3100411,2893751,417764,3052702,2939284,2171,1478737,4623881,6420030,107257,54,3100585,2894645,424800,3053251,2939803,2171,1480624,4629314,6432914,128991,81,3100892,2898490,433532,3055228,2941977,2172,1482666,4636014,6455071,170848,112,3101018,2900811,453242,3056528,2943124,2172,1482714,4657834,6459171,85066,50,3101060,2901291,456820,3056744,2943430,2172,1482726,4661486,6461502,90068,47,3101074,2901472,458956,3056847,2943522,2172,1482730,4663656
658,UP,Uttar Pradesh,UP_Bulandshahr,Bulandshahr,Bulandshahr,6052628,465420,117,3039531,2750142,262955,3023929,2764412,1329,999878,4784697,6095300,565252,149,3040024,2754086,301190,3026118,2766658,1331,1002184,4822319,6103916,554848,121,3040103,2755967,307846,3027178,2767558,1331,1003380,4828070,6110786,565801,116,3040286,2757280,313220,3027926,2768306,1331,1004426,4832418,6116844,557535,118,3040417,2758014,318413,3028385,2768712,1331,1005149,4836764,6122733,514107,112,3040524,2758869,323340,3028856,2769203,1331,1005618,4840704,6132735,626236,118,3040749,2759594,332392,3029328,2769681,1331,1006333,4848747,6141499,554004,115,3040870,2760517,340112,3029870,2770183,1331,1006629,4855929,6191049,689548,159,3041343,2764304,385402,3032021,2772291,1332,1008868,4896245,6196441,430141,105,3041427,2764793,390221,3032303,2772581,1333,1009640,4899224,6199445,593502,116,3041511,2765243,392691,3032579,2772839,1333,1010441,4901212,6205385,583587,117,3041626,2766285,397474,3033186,2773389,1333,1010738,4905941,6210241,573946,116,3041744,2766569,401928,3033378,2773599,1333,1011137,4909819,6226974,589016,121,3042026,2768145,416803,3034332,2774503,1333,1012686,4922879,6232595,577058,121,3042116,2768831,421648,3034731,2774880,1333,1014475,4925523,6267123,666696,157,3042419,2770401,454303,3035727,2775757,1333,1015685,4959069,6277864,595391,120,3042594,2771650,463620,3036481,2776427,1333,1017539,4966108,6283551,705085,115,3042686,2772050,468815,3036711,2776689,1333,1017765,4970583,6290584,738879,122,3042808,2772457,475319,3037007,2776922,1333,1018128,4976987,6299835,721368,119,3043002,2773091,483742,3037467,2777289,1334,1018982,4984962,6309184,733488,116,3043210,2773710,492264,3037937,2777646,1334,1019377,4993268
659,UP,Uttar Pradesh,UP_Chandauli,Chandauli,Chandauli,3394890,310446,86,1670236,1591351,133303,1632571,1628296,717,488252,2747201,3416139,349073,164,1670506,1591858,153775,1632972,1628672,717,491082,2765520,3421276,303920,72,1670543,1591913,158820,1633032,1628704,717,491803,2769921,3422893,296636,46,1670580,1591975,160338,1633094,1628741,717,491985,2771004,3426261,301400,61,1670608,1592006,163647,1633128,1628766,717,493309,2772884,3428842,294657,55,1670649,1592039,166154,1633171,1628797,717,493839,2774330,3436060,279381,96,1670712,1592136,173212,1633263,1628865,717,494284,2780981,3440817,314433,80,1670750,1592213,177854,1633328,1628915,717,494715,2785269,3459961,370970,183,1670932,1592671,196358,1633609,1629274,717,496751,2801797,3460682,276765,36,1670956,1592690,197036,1633630,1629296,717,496782,2802487,3466497,329191,43,1670977,1592893,202627,1633736,1629414,717,497984,2807090,3478512,310632,114,1671023,1593127,214362,1633853,1629577,717,499254,2817833,3482576,269156,62,1671047,1593167,218362,1633885,1629609,717,499638,2821513,3491478,249825,104,1671079,1593289,227110,1633983,1629665,717,501020,2828993,3493490,195923,40,1671090,1593413,228987,1634063,1629720,717,502140,2829885,3517741,447070,218,1671219,1593639,252883,1634229,1629908,718,503352,2852924,3521871,187472,35,1671260,1593839,256772,1634368,1630010,718,504366,2856040,3528983,174616,93,1671276,1593897,263810,1634412,1630040,718,504992,2862526,3534867,132874,39,1671305,1593942,269620,1634458,1630068,718,505649,2867753,3550706,203187,124,1671373,1594103,285230,1634571,1630184,718,505771,2883470,3554777,171705,60,1671391,1594145,289241,1634602,1630213,718,505784,2887528
660,UP,Uttar Pradesh,UP_Chitrakoot,Chitrakoot,Chitrakoot,1762795,103233,126,837499,818440,106856,875913,779732,293,497377,1180041,1775616,102038,127,837544,818847,119225,876153,779944,293,498908,1191230,1780190,78219,125,837595,819001,123594,876269,780033,293,499477,1195199,1783956,75155,124,837619,819084,127253,876336,780073,293,499962,1198480,1787133,80095,126,837636,819123,130374,876368,780097,293,500447,1201172,1792517,107837,123,837675,819252,135590,876468,780165,293,501758,1205221,1797571,113514,125,837749,819392,140430,876583,780264,293,502898,1209076,1801930,172736,131,837787,819509,144634,876673,780329,293,503668,1212656,1814957,89071,108,837862,820011,157084,876981,780598,293,505254,1223999,1818669,115288,126,837876,820125,160668,877049,780658,293,505887,1227038,1820233,81725,97,837878,820197,162158,877091,780690,293,506928,1227505,1822894,97823,129,837906,820256,164732,877137,780731,293,507316,1229778,1824015,43819,84,837922,820316,165777,877174,780770,293,507594,1230621,1825972,94204,115,837946,820372,167654,877222,780802,293,508085,1232087,1828848,89456,116,837961,820447,170440,877276,780838,293,508702,1234346,1834316,102255,128,838012,820760,175544,877458,781020,293,509113,1239403,1839600,44229,84,838046,820950,180604,877572,781130,293,510247,1243553,1840371,29865,67,838102,821029,181240,877644,781193,293,510414,1244104,1842069,75326,125,838137,821056,182876,877681,781218,293,510653,1245556,1847085,73537,120,838213,821185,187687,877789,781315,293,511221,1249942,1850077,41368,76,838233,821624,190220,878053,781510,293,511554,1252420
661,UP,Uttar Pradesh,UP_Deoria,Deoria,Deoria,5719582,294694,238,2687781,2665019,366782,2539835,2808111,4852,1043940,4405045,5789010,844446,389,2688991,2668625,431394,2542083,2810677,4854,1051109,4465286,5792710,145927,89,2689086,2668903,434721,2542265,2810868,4854,1051352,4468211,5799561,182463,125,2689181,2669409,440971,2542581,2811153,4854,1052093,4473990,5809761,236066,176,2689346,2669927,450488,2542885,2811532,4854,1052819,4482594,5821199,192080,148,2689518,2670891,460790,2543520,2812032,4855,1053805,4492249,5827649,181602,122,2689629,2671587,466433,2543896,2812463,4855,1054012,4496797,5835826,248422,188,2689739,2671990,474097,2544139,2812733,4855,1054329,4504190,5901540,799534,374,2690649,2674267,536624,2545744,2814314,4856,1058451,4563850,5906596,144596,98,2690723,2674761,541112,2546026,2814599,4857,1060143,4567141,5913558,149355,105,2690791,2675313,547454,2546371,2814874,4857,1061987,4571923,5924032,242894,162,2690879,2675928,557225,2546740,2815208,4857,1064954,4578837,5933865,212649,129,2690944,2676162,566759,2546890,2815357,4857,1068731,4584125,5967120,787881,340,2691343,2677135,598642,2547532,2816087,4857,1072657,4612878,5972106,206570,124,2691415,2677312,603379,2547658,2816210,4857,1073923,4616560,6027835,838141,363,2692018,2678892,656925,2548682,2817368,4859,1077846,4666847,6033559,65537,37,2692118,2679129,662312,2548863,2817524,4859,1079030,4671250,6046263,187747,148,2692220,2679473,674570,2549085,2817748,4859,1081067,4681803,6054336,200970,185,2692312,2679868,682156,2549339,2817980,4860,1081806,4689033,6066122,223626,135,2692401,2680406,693315,2549638,2818307,4861,1082970,4699621,6078177,282079,157,2692494,2680987,704696,2549995,2818622,4863,1083234,4711402
662,UP,Uttar Pradesh,UP_Etah,Etah,Etah,3076127,45777,86,1459978,1478381,137768,1527438,1410195,725,500483,2432075,3098016,146673,237,1460297,1479099,158620,1527973,1410697,725,502319,2451858,3104831,45293,95,1460389,1479549,164893,1528243,1410969,725,503502,2457473,3111125,67351,105,1460498,1479928,170699,1528497,1411203,725,504462,2462785,3111565,21093,25,1460527,1479973,171065,1528532,1411242,725,504590,2463072,3112566,15389,21,1460541,1480029,171996,1528575,1411268,726,504767,2463889,3124923,144127,212,1460746,1480615,183562,1528988,1411646,726,505907,2475087,3130112,60202,99,1460784,1480844,188484,1529125,1411776,726,506755,2479424,3144395,141836,216,1460973,1481467,201955,1529523,1412190,726,507741,2492495,3146143,19841,18,1460980,1481621,203542,1529598,1412276,726,508158,2493667,3151493,108294,138,1461146,1482003,208344,1529889,1412533,726,510132,2497043,3153278,27708,36,1461176,1482056,210046,1529937,1412568,726,511390,2497567,3153806,21562,38,1461208,1482086,210512,1529971,1412596,726,511799,2497686,3162496,127473,188,1461451,1482991,218054,1530536,1413179,726,513359,2503715,3163658,20375,25,1461535,1483368,218755,1530757,1413419,726,513542,2504181,3183690,144197,228,1461777,1484095,237818,1531302,1413843,726,515545,2522352,3187083,35220,31,1461892,1484580,240611,1531567,1414178,726,516267,2524529,3193081,101619,116,1462029,1484866,246186,1531767,1414401,726,517374,2529378,3195610,24231,48,1462047,1484961,248602,1531826,1414455,726,517502,2531758,3210964,134515,204,1462240,1485636,263088,1532272,1414876,727,517663,2546920,3213791,48541,55,1462274,1485739,265778,1532346,1414939,727,517697,2549693
